chat_id,n_turns,a_hat_full,a_hat_t5,delta_t5,a_hat_t8,delta_t8,a_hat_t10,delta_t10,a_hat_t12,delta_t12,a_hat_t15,delta_t15,a_hat_t20,delta_t20,a_hat_t25,delta_t25,a_hat_t30,delta_t30,a_hat_t40,delta_t40,a_hat_t50,delta_t50,first_stable_t,mal_mean
c0012,25,0.28867628884337354,0.7947100435813392,0.5060337547379656,0.6803764923125357,0.3917002034691622,0.5863891270243131,0.2977128381809396,0.5029614167968354,0.21428512795346183,0.4098531546203601,0.12117686577698655,0.32189575631605766,0.03321946747268412,0.28867628884337354,0.0,,,,,,,20.0,0.8604651162790697
c0013,31,0.263047323858243,0.874999998758012,0.611952674899769,0.9153528097838453,0.6523054859256023,0.8998771194240417,0.6368297955657987,0.8500891161815928,0.5870417923233497,0.619185234147968,0.356137910289725,0.41176020261797985,0.14871287875973688,0.33101208443492547,0.06796476057668249,0.27020492869784773,0.007157604839604759,,,,,25.0,0.2258064516129032
c0014,21,0.3610333494299423,0.874999998758012,0.5139666493280697,0.7150156339610861,0.35398228453114383,0.6277832594864954,0.2667499100565531,0.5467783924743096,0.1857450430443673,0.46765373510429287,0.10662038567435056,0.3769584203900707,0.015925070960128407,,,,,,,,,20.0,0.8095238095238095
c0015,26,0.3697561538797587,0.874999998758012,0.5052438448782534,0.7998019684382848,0.4300458145585261,0.7175972871210213,0.34784113324126265,0.7016458051119355,0.33188965123217684,0.6116589021238648,0.24190274824410607,0.45874605923116873,0.08898990535141005,0.3776620918589004,0.007905937979141686,,,,,,,20.0,0.6
c0016,33,0.3413432401747174,0.874999998758012,0.5336567585832946,0.7308807271097618,0.3895374869350444,0.6510413382831225,0.3096980981084051,0.6141074186538203,0.27276417847910295,0.5656510180763986,0.22430777790168122,0.4933546486099116,0.15201140843519417,0.4130413306492404,0.07169809047452302,0.3748040317820779,0.033460791607360485,,,,,25.0,0.1212121212121212
c0017,35,0.301452149018894,0.874999998758012,0.573547849739118,0.8760253273008007,0.5745731782819068,0.7845891128928613,0.48313696387396726,0.6671122034637947,0.36566005444490074,0.5362403610236829,0.2347882120047889,0.4155264451829266,0.11407429616403258,0.3493950491074888,0.04794290008859481,0.3385856966064696,0.03713354758757559,,,,,25.0,0.5
c0018,68,0.17371191863754476,0.874999998758012,0.7012880801204673,0.7083947716810175,0.5346828530434727,0.6448361209847849,0.4711242023472402,0.5922453330046888,0.4185334143671441,0.5138151649712739,0.3401032463337291,0.39929318303933586,0.2255812644017911,0.3287687226993535,0.15505680406180872,0.28849477492461933,0.11478285628707457,0.2409074742682134,0.06719555563066865,0.20482931223316483,0.031117393595620074,40.0,0.2898550724637681
c0019,33,0.2653010613745388,0.874999998758012,0.6096989373834732,0.7147547311010956,0.44945366972655676,0.6465812839173587,0.3812802225428199,0.5606570467854131,0.29535598541087427,0.49264224334778567,0.22734118197324688,0.38362161981984194,0.11832055844530315,0.31821442566981906,0.05291336429528026,0.28383178614680565,0.01853072477226686,,,,,25.0,0.2121212121212121
c0020,46,0.23120501141455052,0.7907379403747864,0.5595329289602359,0.6275896165250029,0.39638460511045237,0.5561376356801969,0.3249326242656464,0.501513855219442,0.2703088438048915,0.4431840713558846,0.2119790599413341,0.38495321423937634,0.15374820282482582,0.3787027708896251,0.1474977594750746,0.3323329333363049,0.1011279219217544,0.24861316303366074,0.017408151619110218,,,40.0,0.02
c0021,18,0.5396029524819554,0.874999998758012,0.3353970462760566,0.8493812350646426,0.30977828258268714,0.7923946407272692,0.25279168824531373,0.6940383567989029,0.15443540431694747,0.595221128723416,0.05561817624146059,,,,,,,,,,,15.0,0.3684210526315789
c0022,110,0.11707738901309397,0.874999998758012,0.7579226097449181,0.7092211050504938,0.5921437160373999,0.6653059638595189,0.548228574846425,0.5789612841551388,0.46188389514204486,0.5119918370467349,0.39491444803364095,0.40324672902864483,0.28616934001555083,0.344335184339546,0.22725779532645204,0.32496280404285127,0.2078854150297573,0.2631264534516989,0.1460490644386049,0.2230745695017404,0.10599718048864643,,0.5462184873949579
c0023,26,0.3771062263237441,0.874999998758012,0.49789377243426797,0.7697118726167743,0.39260564629303024,0.6826072474140399,0.3055010210902958,0.5957902848248096,0.21868405850106548,0.5167084351278958,0.1396022088041517,0.4434245608874389,0.06631833456369485,0.39161650409630494,0.014510277772560864,,,,,,,20.0,0.6896551724137931
c0024,35,0.24093566762166094,0.9017857149570787,0.6608500473354177,0.6252292999714533,0.3842936323497923,0.539263240136225,0.298327572514564,0.522510230646976,0.28157456302531503,0.4464983461536732,0.20556267853201224,0.3698763254076965,0.12894065778603556,0.3201015475565541,0.07916587993489319,0.27363197537897616,0.03269630775731522,,,,,25.0,0.8823529411764706
