episode_id,country,ep_start,ep_end,ep_length,outcome,outcome_agg,censored,polyarchy_start,polyarchy_end,polyarchy_delta,sigmoid_success,r_squared,toughness,democracy_age,a_hat,k,L,sigmoid_baseline,a_hat_lead
ZMB_2011_2019,Zambia,2011.0,2019.0,9.0,1,1,0,0.503,0.358,-0.14500000000000002,True,0.9866181695192677,0.03241379310344828,4,2015.4406856160645,1.714789727689733,0.1370710038214598,0.5035041081005209,3.5593143839355434
GIN_2019_2025,Guinea,2019.0,2025.0,7.0,5,3,1,0.36,0.187,-0.173,True,0.9595639329951393,0.04455223880597015,0,2020.5370023439864,1.4209979887801831,0.20877297752514085,0.6244379247825159,4.462997656013613
CIV_2020_2025,Ivory Coast,2020.0,2025.0,6.0,1,1,1,0.499,0.394,-0.10499999999999998,True,0.7378694550452243,0.026538095238095236,4,2015.0000487035009,0.48997254655415917,1.0664065637440627,-0.47170746021807197,9.999951296499148
MRT_2013_2025,Mauritania,2013.0,2025.0,13.0,5,3,1,0.416,0.328,-0.08799999999999997,True,0.8522472811957158,0.02765340909090908,0,2029.9999999999823,0.29243374977824793,0.5131455344111402,0.5768104577892239,-4.999999999982265
BWA_2015_2022,Botswana,2015.0,2022.0,8.0,4,2,0,0.69,0.573,-0.11699999999999999,True,0.9832885013760072,0.027525641025641066,48,2019.3423622298237,3.0240563176143223,0.10241327450137729,0.3187667596834472,2.6576377701762794
BDI_2010_2016,Burundi,2010.0,2016.0,7.0,5,3,0,0.323,0.166,-0.157,True,0.9420274503093828,0.034079617834394914,0,2014.5987140777847,1.8793933914972587,0.14236578436922045,0.7029265891852595,1.4012859222152656
CAF_2019_2025,Central African Republic,2019.0,2025.0,7.0,5,3,1,0.379,0.293,-0.08600000000000002,False,0.0,0.018075581395348837,0,,,,,
ECU_1932_1936,Ecuador,1932.0,1936.0,5.0,5,3,0,0.266,0.152,-0.11400000000000002,True,0.9994004430225559,0.04673684210526317,0,1935.062881483092,9.99859171222285,0.11501069700683274,0.7329991332675363,0.9371185169079581
ECU_1960_1964,Ecuador,1960.0,1964.0,5.0,5,3,0,0.359,0.133,-0.22599999999999998,True,0.9993603814932749,0.09390486725663716,0,1962.9444475727505,9.99999995687527,0.22767890589988266,0.6393276232963669,1.055552427249495
ECU_2007_2013,Ecuador,2007.0,2013.0,7.0,4,2,0,0.671,0.538,-0.133,True,0.9266011237994068,0.024229323308270677,27,2002.0000000000787,0.2515692472297865,0.6983018596361626,-0.2105952792244784,10.999999999921329
DEU_1923_1939,Germany,1923.0,1939.0,17.0,1,1,0,0.629,0.071,-0.558,True,0.9974000702031374,0.16183512544802867,4,1932.6432447098289,3.329158378740113,0.5266820147871604,0.3920317939594337,6.356755290171122
GTM_2018_2022,Guatemala,2018.0,2022.0,5.0,4,2,0,0.602,0.509,-0.09299999999999997,False,0.0,0.02815591397849461,18,,,,,
IRQ_1958_1968,Iraq,1958.0,1968.0,11.0,5,3,0,0.154,0.056,-0.098,False,0.0,0.022198979591836733,0,,,,,
ITA_1921_1926,Italy,1921.0,1926.0,6.0,5,3,0,0.362,0.068,-0.294,True,0.9881608413776077,0.06059353741496599,0,1923.6571613875929,0.8816673568305816,0.36686803561261855,0.6140979798465276,2.3428386124071494
ITA_2019_2025,Italy,2019.0,2025.0,7.0,6,4,1,0.854,0.745,-0.10899999999999999,True,0.9862661611051272,0.0261788990825688,72,2023.7353478664786,1.0315611413023282,0.14344284385675574,0.14033300825227787,1.2646521335213947
LVA_1934_1939,Latvia,1934.0,1939.0,6.0,1,1,1,0.329,0.136,-0.193,True,0.9998087235649833,0.09698214285714286,11,1933.9831784145551,9.999954830294728,0.42354608710770625,0.44145714015933984,5.016821585444859
MWI_1999_2005,Malawi,1999.0,2005.0,7.0,1,1,0,0.512,0.443,-0.069,False,0.0,0.015050724637681161,4,,,,,
MDV_2010_2017,Maldives,2010.0,2017.0,8.0,1,1,0,0.599,0.353,-0.246,True,0.9939816094686685,0.05226829268292683,1,2012.6872235676028,1.312028602918509,0.2533390396163302,0.385392540261016,4.312776432397186
MNG_2016_2024,Mongolia,2016.0,2024.0,9.0,1,1,0,0.671,0.498,-0.17300000000000004,True,0.9971444027509833,0.026997109826589587,25,2022.8143817415566,0.6086616879439762,0.25775913210994744,0.3289878280699033,1.1856182584433554
PAN_1964_1969,Panama,1964.0,1969.0,6.0,5,3,0,0.341,0.091,-0.25,True,0.9968449443692535,0.081692,0,1968.0070226663709,3.333889992068831,0.24868111703736354,0.6690835199556492,0.9929773336291419
PNG_2007_2013,Papua New Guinea,2007.0,2013.0,7.0,1,1,0,0.511,0.448,-0.063,False,0.0,0.012571428571428575,34,,,,,
ESP_1936_1940,Spain,1936.0,1940.0,5.0,1,1,0,0.497,0.07,-0.427,True,0.964308937326898,0.09527868852459016,4,1940.4288025008966,0.3299146892620804,1.4999999999999998,0.23491162521942646,-0.42880250089660876
SYR_1963_1970,Syria,1963.0,1970.0,8.0,5,3,0,0.159,0.075,-0.084,False,0.0,0.01502380952380952,0,,,,,
TUN_2014_2022,Tunisia,2014.0,2022.0,9.0,1,1,0,0.745,0.283,-0.462,True,0.9985404192705369,0.15393181818181814,2,2021.144758454804,2.7971740817134427,0.48839560976479085,0.26952386821689817,0.855241545195895
TUR_1954_1961,Türkiye,1954.0,1961.0,8.0,5,3,0,0.39,0.193,-0.197,True,0.947760907477604,0.05550253807106597,0,1959.5416465370727,3.411686547730226,0.17688903066439962,0.6318790667265005,1.4583534629273345
TUR_2005_2017,Türkiye,2005.0,2017.0,13.0,1,1,0,0.643,0.29,-0.35300000000000004,True,0.9743451446583706,0.03916147308781869,15,2021.9999999997242,0.16125172936797558,1.4070611604440866,0.2787907401694156,-4.999999999724196
UKR_2010_2014,Ukraine,2010.0,2014.0,5.0,1,1,0,0.484,0.417,-0.067,False,0.0,0.023171641791044778,4,,,,,
UKR_2021_2025,Ukraine,2021.0,2025.0,5.0,6,4,1,0.537,0.386,-0.15100000000000002,True,0.9995368415455193,0.07065562913907285,2,2020.545547268887,3.664563209517655,0.9394325120974144,-0.3270208605576378,4.454452731112951
GBR_2019_2025,United Kingdom,2019.0,2025.0,7.0,6,4,1,0.854,0.772,-0.08199999999999996,False,0.0,0.034682926829268275,100,,,,,
URY_1963_1974,Uruguay,1963.0,1974.0,12.0,1,1,0,0.768,0.097,-0.671,True,0.956705763818752,0.13364157973174368,24,1974.3770184466712,0.4828242719142519,1.4999999999999833,0.23553946603683082,-0.37701844667117257
ARM_1993_1997,Armenia,1993.0,1997.0,5.0,1,1,0,0.597,0.392,-0.20499999999999996,True,0.9972638910351548,0.05999512195121951,3,1994.949207122162,2.149823453779449,0.20990884434507467,0.3967216754537519,2.050792877837921
ARM_2020_2025,Armenia,2020.0,2025.0,6.0,6,4,1,0.781,0.614,-0.16700000000000004,True,0.9972002661867296,0.04382934131736526,2,2021.1236074030285,1.5977973203023637,0.1892541960832471,0.19173551303073216,3.8763925969715274
BLR_1994_2001,Belarus,1994.0,2001.0,8.0,1,1,0,0.546,0.247,-0.29900000000000004,True,0.9832132707675116,0.04453344481605352,2,1990.1027441707863,0.2191856189489909,1.3542251361756275,-0.4999999948471718,10.897255829213691
BLR_2020_2025,Belarus,2020.0,2025.0,6.0,5,3,1,0.208,0.163,-0.044999999999999984,False,0.0,0.014450980392156858,0,,,,,
TCD_2017_2022,Chad,2017.0,2022.0,6.0,5,3,0,0.265,0.145,-0.12000000000000002,True,0.9991680901598704,0.05162500000000002,0,2020.8949255267778,9.893655967702502,0.12250672519760694,0.7324956706101466,1.1050744732222029
COG_1962_1968,Republic of the Congo,1962.0,1968.0,7.0,5,3,0,0.292,0.088,-0.204,True,0.9511801281879385,0.05325490196078431,0,1963.1566358175999,3.0868810757418994,0.17580341745423964,0.7031217512773135,4.843364182400137
COG_1994_1998,Republic of the Congo,1994.0,1998.0,5.0,5,3,0,0.45,0.165,-0.28500000000000003,True,0.9999999884734352,0.11417368421052632,0,1996.9018892725544,9.94796366813313,0.2850171990341139,0.5499879453559305,1.0981107274456008
DOM_1908_1917,Dominican Republic,1908.0,1917.0,10.0,5,3,0,0.197,0.119,-0.07800000000000001,True,0.7596382659730414,0.06728205128205131,0,1915.980272236107,9.999999997066059,0.07988020993838701,0.8011251327591116,1.019727763892888
GAB_2018_2024,Gabon,2018.0,2024.0,7.0,5,3,0,0.386,0.227,-0.159,True,0.9917567643932066,0.047484276729559745,0,2025.980613370865,1.1080177436359684,1.4999574403106943,0.6223668568069876,-1.9806133708650577
GEO_2017_2025,Georgia,2017.0,2025.0,9.0,1,1,1,0.669,0.401,-0.268,True,0.9536586147240504,0.05915485074626864,5,2027.8124294837964,0.5641032716158302,1.4999999999999818,0.3460026405105788,-2.81242948379645
KGZ_2019_2025,Kyrgyzstan,2019.0,2025.0,7.0,5,3,1,0.441,0.313,-0.128,True,0.8994212256318174,0.025851562499999994,0,2023.989636226132,0.18326016657331748,0.4705733979841022,0.434667804269792,1.0103637738679936
LAO_1959_1965,Laos,1959.0,1965.0,7.0,5,3,0,0.293,0.165,-0.12799999999999997,True,0.8280618138634039,0.03038671875,0,1954.0000000000016,0.3468391132729548,0.8157402091815924,0.014063018992759803,10.999999999998408
LBY_2014_2025,Libya,2014.0,2025.0,12.0,5,3,1,0.28,0.193,-0.08700000000000002,False,0.0,0.02124712643678161,1,,,,,
MDG_1997_2002,Madagascar,1997.0,2002.0,6.0,1,1,0,0.51,0.432,-0.07800000000000001,False,0.0,0.027743589743589744,3,,,,,
MDA_1998_2006,Moldova,1998.0,2006.0,9.0,1,1,0,0.582,0.435,-0.14699999999999996,True,0.8996283081407734,0.0337517006802721,4,2010.9999999964305,0.10218232324380397,0.9351276664728372,0.212983112294969,-4.999999996430461
MDA_2013_2017,Moldova,2013.0,2017.0,5.0,4,2,0,0.638,0.503,-0.135,True,0.9972345829695426,0.0349074074074074,3,2015.0293019753233,1.4621722609369148,0.15046964358456014,0.35300610323664,1.9706980246767216
SOM_1964_1970,Somalia,1964.0,1970.0,7.0,5,3,0,0.351,0.076,-0.27499999999999997,True,0.9973321112941547,0.09188909090909092,0,1969.019495261685,3.8331789342065403,0.27024733520179406,0.6599133706039415,0.9805047383149486
LKA_1970_1989,Sri Lanka,1970.0,1989.0,20.0,1,1,0,0.64,0.435,-0.20500000000000002,True,0.9681718908871736,0.015751219512195127,22,1979.4846424613845,0.1757485998930908,0.25314588675405375,0.3387898176197691,9.51535753861549
TGO_1963_1968,Togo,1963.0,1968.0,6.0,5,3,0,0.214,0.087,-0.127,True,0.9928165728815708,0.07235826771653543,0,1966.7650216838642,9.999999442426176,0.13828504461802493,0.7747345002962982,1.2349783161357664
TGO_2017_2025,Togo,2017.0,2025.0,9.0,5,3,1,0.442,0.351,-0.09100000000000003,False,0.0,0.018766304347826092,0,,,,,
AUT_1930_1938,Austria,1930.0,1938.0,9.0,1,1,1,0.686,0.093,-0.5930000000000001,True,0.9992169072877406,0.22443338954468806,9,1932.6983456662965,5.089495907088284,0.5756614993387803,0.32930107988834895,5.301654333703482
COM_2015_2020,Comoros,2015.0,2020.0,6.0,5,3,0,0.395,0.28,-0.11499999999999999,True,0.9920505364839394,0.031452173913043474,0,2018.5743530499556,2.386385340912437,0.11201862209408191,0.6119748814245315,1.4256469500444382
HRV_2013_2025,Croatia,2013.0,2025.0,13.0,6,4,1,0.828,0.686,-0.1419999999999999,True,0.8524003102119952,0.02439084507042252,13,2008.0000000000002,0.23351331459809085,0.5798915285690865,-0.2783328088099137,16.999999999999773
CUB_1929_1934,Cuba,1929.0,1934.0,6.0,5,3,0,0.279,0.186,-0.09300000000000003,False,0.0,0.03340860215053764,0,,,,,
CZE_1930_1940,Czechia,1930.0,1940.0,11.0,1,1,0,0.782,0.068,-0.714,True,0.9991022939998876,0.26833963585434173,10,1938.4297584794153,4.135116652471273,0.6945267516597102,0.23851350459844875,1.5702415205846592
CZE_1948_1954,Czechia,1948.0,1954.0,7.0,5,3,0,0.185,0.127,-0.057999999999999996,False,0.0,0.025775862068965514,0,,,,,
CZE_2013_2021,Czechia,2013.0,2021.0,9.0,4,2,0,0.863,0.789,-0.07399999999999995,False,0.0,0.014006756756756732,23,,,,,
DNK_1940_1944,Denmark,1940.0,1944.0,5.0,1,1,0,0.68,0.204,-0.4760000000000001,True,0.9940791348217536,0.14780147058823528,38,1943.4459551161697,1.7894191081047222,0.6314598025528163,0.3356127745198122,0.5540448838303291
GRC_1962_1968,Greece,1962.0,1968.0,7.0,5,3,0,0.376,0.074,-0.302,True,0.9971363730343613,0.1275562913907285,0,1966.49190497529,3.6969612044868696,0.31334059774196343,0.6135727877021588,1.5080950247099736
GRC_2020_2025,Greece,2020.0,2025.0,6.0,6,4,1,0.788,0.741,-0.04700000000000004,False,0.0,0.011500000000000008,45,,,,,
GUY_1968_1974,Guyana,1968.0,1974.0,7.0,5,3,0,0.407,0.294,-0.11299999999999999,True,0.9589032909136308,0.029424778761061924,0,1965.664791143041,1.0270462752299319,1.1939188482770862,-0.49999999999999956,8.33520885695907
GUY_2019_2025,Guyana,2019.0,2025.0,7.0,6,4,1,0.64,0.515,-0.125,True,0.9707919720067798,0.048150641025641025,21,2019.8870699393733,3.6825228268304646,0.15022157418412896,0.35448337818782527,5.112930060626695
HKG_2016_2025,Hong Kong,2016.0,2025.0,10.0,5,3,1,0.333,0.151,-0.18200000000000002,True,0.9967473383813017,0.035399456521739134,0,2020.27887737654,1.306383621102081,0.17972477692543118,0.6707744643091339,4.721122623459905
