specimen_id	outcome	a_hat_paper	n_points	logistic_aic	logistic_bic	logistic_r2	logistic_inflection	logistic_success	gompertz_aic	gompertz_bic	gompertz_r2	gompertz_inflection	gompertz_success	weibull_aic	weibull_bic	weibull_r2	weibull_inflection	weibull_success	hill_aic	hill_bic	hill_r2	hill_inflection	hill_success
P_250_F_2_142_190_08	154.727553551686		500	-2039.425102447002	-2030.9958862501576	0.9885255387762045	0.1110913098494245	True	-2621.684625025412	-2613.255408828568	0.9964191336887804	0.07413950897318285	True	-2711.4473708733926	-2703.0181546765484	0.9970075894523677	0.02059135112490307	True	-1827.0097935887911	-1818.5805773919467	0.9824517466562548	0.04488034444884076	True
P_250_F_3_143_187_09	160.44180829159		500	-1263.2889601170964	-1254.859743920252	0.9543473218200811	0.08590116670442426	True	-1499.1314758355081	-1490.7022596386637	0.9715150111479423	0.051518550950781505	True	-2184.5620153376735	-2176.1327991408293	0.9927679960985069		True	-1662.5055986624927	-1654.0763824656483	0.979454765917543	0.0104984410127901	True
P_250_G_1_145_175_08	138.695007618593		500	-2105.6376816953734	-2097.208465498529	0.9896895170488217	0.11127405918222892	True	-2472.257224666279	-2463.8280084694347	0.995047353629747	0.07380201548682727	True	-2455.0986687623586	-2446.6694525655143	0.9948744431858663	0.025736704634835357	True	-1703.9537102329198	-1695.5244940360753	0.9769761857408362	0.04786657647986774	True
P_250_G_2_146_176_09	139.706362133594		499	-2430.538738233691	-2422.1135260421884	0.9948724193151594	0.1652666191237559	True	-2363.787138339261	-2355.3619261477584	0.994138505015743	0.11488072322319352	True	-2129.6585137137035	-2121.2333015222007	0.9906291825995583	0.07396474583440288	True	-1540.5160873717637	-1532.0908751802606	0.9694841422927977	0.09020057757600357	True
P_250_G_3_147_179_10	142.23591073506		500	-2451.3902430068038	-2442.9610268099595	0.9953274565109348	0.11935078609987891	True	-2790.1432846904663	-2781.714068493622	0.9976268991289008	0.08412686093135908	True	-2387.0503447010456	-2378.6211285042014	0.9946857953165648	0.054902245685072404	True	-1762.3370485812306	-1753.9078323843862	0.9814622358546401	0.06561850551012693	True
P_250_H_1_149_154_13	169.272018375913		500	-2217.4574673941484	-2209.028251197304	0.9922293490767667	0.18653085562747104	True	-2601.264612058595	-2592.835395861751	0.9963934932468796	0.12820552983114497	True	-2383.515001364653	-2375.085785167809	0.994425297978644	0.07161901013088533	True	-1642.2685904099405	-1633.839374213096	0.9754495130581347	0.09454164889702382	True
P_250_H_2_150_159_14	171.692519089974		500	-1891.030005816893	-1882.6007896200485	0.98708800070595	0.18868936827049998	True	-2267.5229414647447	-2259.0937252679005	0.9939189876590847	0.13084678115569515	True	-2325.3836253989793	-2316.954409202135	0.9945835001771954	0.07644114893818539	True	-1642.5643702090235	-1634.135154012179	0.9787769399639557	0.09497978861680739	True
P_250_H_3_151_160_15	171.677270435168		500	-1945.3327340866454	-1936.903517889801	0.9885092014998469	0.21870246013324596	True	-2231.6702181029896	-2223.2410019061454	0.9935190207573508	0.15494890545613998	True	-2266.2333100465817	-2257.8040938497375	0.9939518923816839	0.1092766750248716	True	-1609.6733423343346	-1601.2441261374902	0.9775146189220142	0.12088405630784703	True
P_250_I_1_153_183_08	141.800681315072		500	-1693.017859127254	-1684.5886429304096	0.9628420474789674	0.08142563559809411	True	-1786.3955589133457	-1777.9663427165012	0.9691720294118625	0.031954466248886634	True	-1417.6889715508332	-1409.2597553539888	0.9355534892806283		True	-1156.7606717757603	-1148.331455578916	0.8913977432004205	0.0009227371015437566	True
P_250_I_2_154_158_13	146.181669116727		500	-2020.492795725736	-2012.0635795288915	0.9897577727061502	0.19936252526719533	True	-2932.06718988036	-2923.6379736835156	0.9983457126418069	0.14475253312358333	True	-3200.9892021496307	-3192.5599859527865	0.9990338862593174	0.1091748877644548	True	-2048.560653795159	-2040.1314375983145	0.9903168874988009	0.12014145850055788	True
P_250_I_3_155_156_14	141.820419091264		500	-2351.2842889224407	-2342.8550727255965	0.9949832692871363	0.1866060986244346	True	-3067.707525414742	-3059.278309217898	0.9988028640495066	0.13825744810635993	True	-3175.6859828088436	-3167.2567666119994	0.9990353837437452	0.12051038087071043	True	-1956.2058696497618	-1947.7766534529173	0.9889444196706182	0.12224368015218555	True
P_300_F_1_172_185_10	95.8883766228238		500	-1823.5990193178945	-1815.16980312105	0.9826190342813592	0.05899660634940542	True	-2257.108526047605	-2248.679309850761	0.9926964782029312	0.03895535280935469	True	-2828.070872728023	-2819.641656531179	0.9976686861881461	0.005073913577963431	True	-2222.1209001657876	-2213.6916839689434	0.992167106973362	0.02045387677445865	True
P_300_F_2_173_186_11	99.8020038101826		500	-1933.9815648748636	-1925.5523486780191	0.9854314211592046	0.07425245046670972	True	-2457.816166004111	-2449.386949807267	0.994890007824021	0.04960178656039399	True	-2851.7097359964605	-2843.2805197996163	0.9976757190250801	0.011472584755888958	True	-2140.8294184622478	-2132.4002022654035	0.9903672247891819	0.029770531292215283	True
P_300_F_3_174_188_12	93.0122197363262		500	-1738.4225200032222	-1729.9933038063778	0.977157461901089	0.04613456232373465	True	-2121.1518810972316	-2112.7226649003874	0.9893754667801387	0.030052101339592328	True	-2992.8419427959498	-2984.4127265991056	0.9981414703614381	0.000245601260683538	True	-2634.128202758745	-2625.6989865619007	0.9961915848240874	0.01563686787119518	True
P_300_G_1_176_178_11	90.8858138893784		500	-2094.9931459433888	-2086.5639297465445	0.9868338041431879	0.03911990867105134	True	-2582.267811311346	-2573.838595114502	0.9950315729844237	0.026960549096268025	True	-2848.285867274331	-2839.8566510774867	0.9970815075981134	0.011379445858242755	True	-2528.855173703661	-2520.4259575068168	0.9944714334454802	0.01887468225821121	True
P_300_G_2_177_177_12	94.4599033110035		488	-1948.952889442793	-1940.5722586310867	0.9874482648653197	0.10673039090604923	True	-2548.151862202456	-2539.7712313907496	0.9963233861971369	0.07310944527390208	True	-2686.4801556417	-2678.0995248299937	0.997230871780109	0.029881385718062956	True	-2066.117384010109	-2057.7367531984028	0.9901273556413361	0.05018500651708915	True
